DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_offshore_generation_actual,DE_wind_onshore_generation_actual,cumulated hours,lat,lon,v1,v2,v_50m,h1,h2,z0,SWTDN,SWGDN,T,rho,p,dt,v1-1d,v2-1d,v_50m-1d,h1-1d,h2-1d,z0-1d,SWTDN-1d,SWGDN-1d,T-1d,rho-1d,p-1d,day_of_year,month,day_of_week,hr_of_day,day_of_month
0.0,22868.0,2048.0,20821.0,169.0,51.25,10.3125,5.3503515625,7.6693359375,10.725,2.51953125,10.51953125,0.157990608069,0.0,0.0,274.108460188,1.2255877256399998,96718.9609375,2016-01-08 01:00:00,2.97046875,4.263125,5.9942578125,2.52734375,10.52734375,0.158892722535,0.0,0.0,270.568341017,1.24785745144,97182.2421875,8,1,4,1,8
0.0,23458.0,2307.0,21151.0,170.0,51.25,10.3125,5.2601953125,7.5460546875,10.5942578125,2.51953125,10.51953125,0.157948290168,0.0,0.0,274.156914353,1.22553443909,96753.984375,2016-01-08 02:00:00,3.050078125,4.36515625,6.136015625,2.52734375,10.52734375,0.15885460909000002,0.0,0.0,270.563439608,1.24779343605,97163.0859375,8,1,4,2,8
0.0,23700.0,2189.0,21512.0,171.0,51.25,10.3125,5.2038671875,7.4604296875,10.474140625,2.51953125,10.51953125,0.157911474987,0.0,0.0,274.211459517,1.2255358695999998,96787.78125,2016-01-08 03:00:00,3.1169140625,4.454375,6.22734375,2.52734375,10.52734375,0.158822145979,0.0,0.0,270.553543687,1.2476302385299998,97137.046875,8,1,4,3,8
0.0,24682.0,2455.0,22226.0,172.0,51.25,10.3125,5.1819140625,7.4234375,10.4043359375,2.51953125,10.51953125,0.157867225523,0.0,0.0,274.245341659,1.2255872488,96820.6640625,2016-01-08 04:00:00,3.2155859375,4.5850390625,6.3593359375,2.52734375,10.52734375,0.158782467912,0.0,0.0,270.563231707,1.2473738193500001,97103.671875,8,1,4,4,8
0.0,25880.0,2588.0,23292.0,173.0,51.25,10.3125,5.170078125,7.393984375,10.310078125,2.51953125,10.51953125,0.15781994239299998,0.0,0.0,274.26251828700003,1.22589409351,96856.328125,2016-01-08 05:00:00,3.377421875,4.803515625,6.596875,2.52734375,10.52734375,0.158749080929,0.0,0.0,270.583839178,1.24700975418,97071.6328125,8,1,4,5,8
0.0,26073.0,2485.0,23588.0,174.0,51.25,10.3125,5.131953125,7.3184765625,10.154921875,2.51953125,10.51953125,0.157778070945,0.10202546010500001,0.015940751764,274.240363359,1.22646379471,96894.6171875,2016-01-08 06:00:00,3.54109375,5.0287109375,6.83546875,2.52734375,10.52734375,0.158711265507,0.0841975530479,0.0108754371104,270.592905283,1.24661540985,97039.6796875,8,1,4,6,8
339.0,26408.0,2461.0,23947.0,175.0,51.25,10.3125,5.10890625,7.2555078125,9.9562109375,2.51953125,10.51953125,0.157726483126,41.224344389,10.9293407719,274.29789722,1.2272775173200001,96944.84375,2016-01-08 07:00:00,3.7182421875,5.2487890625,7.058203125,2.52734375,10.52734375,0.158679387267,39.658966865500005,9.931460130960001,270.758200526,1.24620747566,97015.9921875,8,1,4,7,8
2815.0,26070.0,2495.0,23575.0,176.0,51.25,10.3125,5.21703125,7.3290625,9.6833984375,2.51953125,10.51953125,0.15766955417099998,183.177490234,59.1571426392,274.807338715,1.22742247581,96996.5625,2016-01-08 08:00:00,4.0608203125,5.6169140625,7.1705859375,2.52734375,10.52734375,0.158640655394,180.455322266,55.997505188000005,271.553981185,1.2448228597600002,96992.3515625,8,1,4,8,8
6242.0,25515.0,2543.0,22972.0,177.0,51.25,10.3125,5.2521875,7.3337109375,9.452421875,2.51953125,10.51953125,0.157608790032,303.759521484,118.65499115,275.418437004,1.2263777256000001,97045.6171875,2016-01-08 09:00:00,4.330546875,5.9252734375,7.2984765625,2.52734375,10.52734375,0.158604879568,300.921875,106.254852295,272.34619700900004,1.24184608459,96943.4375,8,1,4,9,8
8735.0,25106.0,2438.0,22667.0,178.0,51.25,10.3125,5.1950390625,7.24234375,9.290546875,2.51953125,10.51953125,0.157548078045,375.19628906199995,169.87271118200002,276.082805634,1.22411298752,97074.5625,2016-01-08 10:00:00,4.5269140625,6.1954296875,7.5975,2.52734375,10.52734375,0.158572082112,372.292480469,136.897705078,273.022510409,1.2378154993100001,96857.8828125,8,1,4,10,8
9116.0,23671.0,2296.0,21375.0,179.0,51.25,10.3125,5.051015625,7.0391015625,9.0535546875,2.51953125,10.51953125,0.157482951588,392.616699219,189.27154541,276.632411957,1.22150826454,97068.4921875,2016-01-08 11:00:00,4.6653515625,6.4069140625,7.8966796875,2.52734375,10.52734375,0.158523425164,389.695800781,141.23248291,273.532110095,1.23388147354,96750.3515625,8,1,4,11,8
7362.0,21322.0,1872.0,19450.0,180.0,51.25,10.3125,4.7920703125,6.68953125,8.7070703125,2.51953125,10.51953125,0.15742412646,354.84863281199995,167.18637085,276.910217285,1.2197247743600002,97062.5078125,2016-01-08 12:00:00,4.7764453125,6.600625,8.256328125,2.52734375,10.52734375,0.158485180403,351.94604492199994,114.69934082,273.792510033,1.2308795452099999,96656.9453125,8,1,4,12,8
4492.0,18643.0,1391.0,17252.0,181.0,51.25,10.3125,4.3244921875,6.081328125,8.1828125,2.51953125,10.51953125,0.157373617228,264.452880859,115.48899841299999,276.825309753,1.21914768219,97069.375,2016-01-08 13:00:00,4.7890234375,6.6792578125,8.6203125,2.52734375,10.52734375,0.158448093275,261.624267578,69.66036987300001,273.761382818,1.22913622856,96589.859375,8,1,4,13,8
1750.0,16149.0,754.0,15394.0,182.0,51.25,10.3125,3.67375,5.311484375,7.7283203125,2.515625,10.515625,0.157322705781,128.118499756,47.7244815826,276.07974624599996,1.21985316277,97092.171875,2016-01-08 14:00:00,4.7601171875,6.723515625,9.0652734375,2.52734375,10.52734375,0.158418862785,125.482727051,22.4749603271,273.37562108,1.2287547588299998,96557.96875,8,1,4,14,8
118.0,15412.0,261.0,15151.0,183.0,51.25,10.3125,3.349140625,5.0208203125,7.6028125,2.515625,10.515625,0.157272375771,12.1165537171,3.07359659136,274.852774262,1.22134315968,97118.359375,2016-01-08 15:00:00,4.970390625,7.060625,9.6461328125,2.52734375,10.52734375,0.15838752657400001,11.4147053364,1.22348101228,273.055097938,1.22935116291,96556.8125,8,1,4,15,8
0.0,14731.0,126.0,14606.0,184.0,51.25,10.3125,3.164375,4.827578125,7.4178515625,2.515625,10.515625,0.157227720076,0.0,0.0,274.364313722,1.2230098247499999,97147.0390625,2016-01-08 16:00:00,5.205,7.3773828125,9.96703125,2.52734375,10.52734375,0.158358292359,0.0,0.0,273.053850293,1.23007833958,96570.953125,8,1,4,16,8
0.0,13577.0,184.0,13394.0,185.0,51.25,10.3125,2.9996875,4.6256640625,7.2183203125,2.515625,10.515625,0.157180408541,0.0,0.0,274.125360608,1.22467660904,97183.7265625,2016-01-08 17:00:00,5.34609375,7.568359375,10.1846484375,2.52734375,10.52734375,0.15834490180299998,0.0,0.0,273.085933924,1.2304239273100002,96587.5703125,8,1,4,17,8
0.0,12775.0,384.0,12392.0,186.0,51.25,10.3125,2.8721875,4.4534375,7.02234375,2.515625,10.515625,0.157139803109,0.0,0.0,273.937701344,1.2264055013700002,97226.2265625,2016-01-08 18:00:00,5.449296875,7.7168359375,10.355859375,2.5234375,10.5234375,0.158311072441,0.0,0.0,273.155888915,1.23028707504,96596.1953125,8,1,4,18,8
0.0,11888.0,657.0,11230.0,187.0,51.25,10.3125,2.7500390625,4.2653515625,6.7830859375,2.515625,10.515625,0.157109118126,0.0,0.0,273.759273767,1.22806215286,97266.9296875,2016-01-08 19:00:00,5.526484375,7.8269140625,10.5044140625,2.5234375,10.5234375,0.158265674191,0.0,0.0,273.26160657400004,1.22983288765,96598.578125,8,1,4,19,8
0.0,11230.0,1290.0,9941.0,188.0,51.25,10.3125,2.6735546875,4.129609375,6.6009375,2.515625,10.515625,0.157071519003,0.0,0.0,273.578428388,1.22947669029,97293.5625,2016-01-08 20:00:00,5.6123046875,7.951015625,10.696171875,2.5234375,10.5234375,0.158216558101,0.0,0.0,273.397414088,1.229139328,96601.21875,8,1,4,20,8
0.0,10311.0,1624.0,8688.0,189.0,51.25,10.3125,2.59578125,4.0040234375,6.3900390625,2.515625,10.515625,0.157044267457,0.0,0.0,273.382885814,1.23073875904,97304.9921875,2016-01-08 21:00:00,5.6290234375,7.9961328125,10.8310546875,2.5234375,10.5234375,0.158167446668,0.0,0.0,273.5490098,1.2282685041399999,96613.078125,8,1,4,21,8
0.0,9782.0,2064.0,7719.0,190.0,51.25,10.3125,2.495390625,3.8511328125,6.1202734375,2.515625,10.515625,0.157006859255,0.0,0.0,273.210388303,1.23188090324,97311.0,2016-01-08 22:00:00,5.5855078125,7.96109375,10.8794140625,2.5234375,10.5234375,0.15811030816500002,0.0,0.0,273.710174203,1.22740054131,96633.546875,8,1,4,22,8
0.0,8815.0,2331.0,6484.0,191.0,51.25,10.3125,2.396171875,3.6976953125,5.843671875,2.515625,10.515625,0.15697554469799999,0.0,0.0,273.101851583,1.23283481598,97311.71875,2016-01-08 23:00:00,5.535078125,7.906484375,10.8775,2.5234375,10.5234375,0.158068859654,0.0,0.0,273.862023234,1.22665679455,96654.5390625,8,1,4,23,8
0.0,8121.0,2194.0,5926.0,192.0,51.25,10.3125,2.341484375,3.5793359375,5.587890625,2.515625,10.515625,0.15692788054,0.0,0.0,273.072652698,1.2337744236,97310.8046875,2016-01-09 00:00:00,5.4644140625,7.8192578125,10.8496484375,2.5234375,10.5234375,0.158023081424,0.0,0.0,274.008308053,1.22592580318,96679.9609375,9,1,5,0,9
0.0,7671.0,2070.0,5602.0,193.0,51.25,10.3125,2.3513671875,3.5435546875,5.3245703125,2.515625,10.515625,0.156891741033,0.0,0.0,273.057333827,1.23477649689,97314.4765625,2016-01-09 01:00:00,5.3503515625,7.6693359375,10.725,2.51953125,10.51953125,0.157990608069,0.0,0.0,274.108460188,1.2255877256399998,96718.9609375,9,1,5,1,9
0.0,7198.0,1732.0,5466.0,194.0,51.25,10.3125,2.345625,3.505703125,5.116015625,2.515625,10.515625,0.156842783268,0.0,0.0,272.992387056,1.2355179786700001,97305.2890625,2016-01-09 02:00:00,5.2601953125,7.5460546875,10.5942578125,2.51953125,10.51953125,0.157948290168,0.0,0.0,274.156914353,1.22553443909,96753.984375,9,1,5,2,9
0.0,7355.0,1572.0,5782.0,195.0,51.25,10.3125,2.3173046875,3.4430078125,4.9370703125,2.515625,10.515625,0.15680328308299998,0.0,0.0,272.956975937,1.23589122295,97290.0546875,2016-01-09 03:00:00,5.2038671875,7.4604296875,10.474140625,2.51953125,10.51953125,0.157911474987,0.0,0.0,274.211459517,1.2255358695999998,96787.78125,9,1,5,3,9
0.0,7094.0,1634.0,5460.0,196.0,51.25,10.3125,2.3068359375,3.419375,4.8600390625,2.515625,10.515625,0.15676141920199999,0.0,0.0,272.905508637,1.23616838455,97278.1875,2016-01-09 04:00:00,5.1819140625,7.4234375,10.4043359375,2.51953125,10.51953125,0.157867225523,0.0,0.0,274.245341659,1.2255872488,96820.6640625,9,1,5,4,9
0.0,7464.0,1759.0,5705.0,197.0,51.25,10.3125,2.372890625,3.5004296875,4.9435546875,2.515625,10.515625,0.156723295978,0.0,0.0,272.8506006,1.23660230637,97274.1640625,2016-01-09 05:00:00,5.170078125,7.393984375,10.310078125,2.51953125,10.51953125,0.15781994239299998,0.0,0.0,274.26251828700003,1.22589409351,96856.328125,9,1,5,5,9
0.0,7537.0,1520.0,6017.0,198.0,51.25,10.3125,2.4680859375,3.61453125,5.0962890625,2.515625,10.515625,0.156688858697,0.123623078628,0.0274407748257,272.82856071,1.2370833158499999,97277.0234375,2016-01-09 06:00:00,5.131953125,7.3184765625,10.154921875,2.51953125,10.51953125,0.157778070945,0.10202546010500001,0.015940751764,274.240363359,1.22646379471,96894.6171875,9,1,5,6,9
196.0,7807.0,1428.0,6379.0,199.0,51.25,10.3125,2.59046875,3.751484375,5.259375,2.515625,10.515625,0.156650609977,42.9206718686,11.000227012,273.007076859,1.23729562759,97286.7890625,2016-01-09 07:00:00,5.10890625,7.2555078125,9.9562109375,2.51953125,10.51953125,0.157726483126,41.224344389,10.9293407719,274.29789722,1.2272775173200001,96944.84375,9,1,5,7,9
1554.0,7990.0,1380.0,6610.0,200.0,51.25,10.3125,2.8613671875,4.0162890625,5.2625390625,2.515625,10.515625,0.156611184997,186.06237793,55.4435834885,273.885288119,1.23597002029,97299.78125,2016-01-09 08:00:00,5.21703125,7.3290625,9.6833984375,2.51953125,10.51953125,0.15766955417099998,183.177490234,59.1571426392,274.807338715,1.22742247581,96996.5625,9,1,5,8,9
3446.0,7728.0,1362.0,6365.0,201.0,51.25,10.3125,2.980234375,4.0913671875,5.0619921875,2.515625,10.515625,0.156565513404,306.759277344,110.093959808,274.796514153,1.23331069946,97306.4140625,2016-01-09 09:00:00,5.2521875,7.3337109375,9.452421875,2.51953125,10.51953125,0.157608790032,303.759521484,118.65499115,275.418437004,1.2263777256000001,97045.6171875,9,1,5,9,9
5002.0,6464.0,1376.0,5088.0,202.0,51.25,10.3125,3.0126953125,4.0905078125,4.999765625,2.515625,10.515625,0.15652867726800002,378.262207031,144.669555664,275.57899081700003,1.2299618720999999,97292.4453125,2016-01-09 10:00:00,5.1950390625,7.24234375,9.290546875,2.51953125,10.51953125,0.157548078045,375.19628906199995,169.87271118200002,276.082805634,1.22411298752,97074.5625,9,1,5,10,9
5171.0,5640.0,1485.0,4155.0,203.0,51.25,10.3125,2.9931640625,4.06453125,4.988046875,2.515625,10.515625,0.156480232196,395.700683594,155.596176147,276.215058327,1.22626495361,97248.6953125,2016-01-09 11:00:00,5.051015625,7.0391015625,9.0535546875,2.51953125,10.51953125,0.157482951588,392.616699219,189.27154541,276.632411957,1.22150826454,97068.4921875,9,1,5,11,9
4453.0,5292.0,1494.0,3798.0,204.0,51.25,10.3125,2.8696875,3.928359375,4.9550390625,2.515625,10.515625,0.156434374803,357.909912109,134.463592529,276.534053802,1.22352254391,97199.796875,2016-01-09 12:00:00,4.7920703125,6.68953125,8.7070703125,2.51953125,10.51953125,0.15742412646,354.84863281199995,167.18637085,276.910217285,1.2197247743600002,97062.5078125,9,1,5,12,9
2900.0,5173.0,1364.0,3809.0,205.0,51.25,10.3125,2.5575390625,3.6105859375,5.10625,2.515625,10.515625,0.156390921853,267.442626953,88.7322235107,276.33366417900004,1.22222554684,97160.140625,2016-01-09 13:00:00,4.3244921875,6.081328125,8.1828125,2.51953125,10.51953125,0.157373617228,264.452880859,115.48899841299999,276.825309753,1.21914768219,97069.375,9,1,5,13,9
1078.0,6124.0,1289.0,4835.0,206.0,51.25,10.3125,2.3921875,3.5787109375,5.6505859375,2.515625,10.515625,0.156350371137,130.91766358200002,32.4679832458,275.47204387200003,1.22206652164,97133.9140625,2016-01-09 14:00:00,3.67375,5.311484375,7.7283203125,2.515625,10.515625,0.157322705781,128.118499756,47.7244815826,276.07974624599996,1.21985316277,97092.171875,9,1,5,14,9
91.0,7979.0,1152.0,6828.0,207.0,51.25,10.3125,2.5565625,3.90625,6.351015625,2.515625,10.515625,0.156316878448,12.8901937652,1.7423311450999999,274.759447694,1.2226626873,97118.609375,2016-01-09 15:00:00,3.349140625,5.0208203125,7.6028125,2.515625,10.515625,0.157272375771,12.1165537171,3.07359659136,274.852774262,1.22134315968,97118.359375,9,1,5,15,9
0.0,9648.0,1246.0,8403.0,208.0,51.25,10.3125,2.8680078125,4.3001171875,6.7731640625,2.515625,10.515625,0.156283871911,0.0,0.0,274.751436114,1.22355055809,97108.6171875,2016-01-09 16:00:00,3.164375,4.827578125,7.4178515625,2.515625,10.515625,0.157227720076,0.0,0.0,274.364313722,1.2230098247499999,97147.0390625,9,1,5,16,9
0.0,10718.0,1451.0,9268.0,209.0,51.25,10.3125,3.054765625,4.51359375,6.90625,2.515625,10.515625,0.15625028516,0.0,0.0,274.771150827,1.2243350744200001,97098.09375,2016-01-09 17:00:00,2.9996875,4.6256640625,7.2183203125,2.515625,10.515625,0.157180408541,0.0,0.0,274.125360608,1.22467660904,97183.7265625,9,1,5,17,9
0.0,11450.0,1530.0,9920.0,210.0,51.25,10.3125,3.1315625,4.59859375,6.90671875,2.515625,10.515625,0.1562113759,0.0,0.0,274.721441984,1.22489488125,97088.0859375,2016-01-09 18:00:00,2.8721875,4.4534375,7.02234375,2.515625,10.515625,0.157139803109,0.0,0.0,273.937701344,1.2264055013700002,97226.2265625,9,1,5,18,9
0.0,11629.0,1608.0,10020.0,211.0,51.25,10.3125,3.184375,4.65921875,6.90578125,2.515625,10.515625,0.15617636143,0.0,0.0,274.660576344,1.22518861294,97068.21875,2016-01-09 19:00:00,2.7500390625,4.2653515625,6.7830859375,2.515625,10.515625,0.157109118126,0.0,0.0,273.759273767,1.22806215286,97266.9296875,9,1,5,19,9
0.0,11666.0,1636.0,10031.0,212.0,51.25,10.3125,3.233671875,4.710234375,6.8843359375,2.515625,10.515625,0.156134030957,0.0,0.0,274.600673079,1.22534799576,97034.484375,2016-01-09 20:00:00,2.6735546875,4.129609375,6.6009375,2.515625,10.515625,0.157071519003,0.0,0.0,273.578428388,1.22947669029,97293.5625,9,1,5,20,9
0.0,12193.0,1888.0,10305.0,213.0,51.25,10.3125,3.311484375,4.8038671875,6.9296875,2.515625,10.515625,0.15610018716,0.0,0.0,274.54873848,1.22529578209,96989.984375,2016-01-09 21:00:00,2.59578125,4.0040234375,6.3900390625,2.515625,10.515625,0.157044267457,0.0,0.0,273.382885814,1.23073875904,97304.9921875,9,1,5,21,9
0.0,12602.0,2073.0,10529.0,214.0,51.25,10.3125,3.3867578125,4.8947265625,6.960703125,2.515625,10.515625,0.156058606401,0.0,0.0,274.493488312,1.22516214848,96937.4609375,2016-01-09 22:00:00,2.495390625,3.8511328125,6.1202734375,2.515625,10.515625,0.157006859255,0.0,0.0,273.210388303,1.23188090324,97311.0,9,1,5,22,9
0.0,13086.0,2307.0,10778.0,215.0,51.25,10.3125,3.481640625,5.0104296875,7.0430859375,2.515625,10.515625,0.15602006268500002,0.0,0.0,274.442414284,1.22487771511,96879.2890625,2016-01-09 23:00:00,2.396171875,3.6976953125,5.843671875,2.515625,10.515625,0.15697554469799999,0.0,0.0,273.101851583,1.23283481598,97311.71875,9,1,5,23,9
0.0,13590.0,2496.0,11095.0,216.0,51.25,10.3125,3.6243359375,5.1983984375,7.2566015625,2.515625,10.515625,0.155989471533,0.0,0.0,274.441456437,1.22422420979,96816.390625,2016-01-10 00:00:00,2.341484375,3.5793359375,5.587890625,2.515625,10.515625,0.15692788054,0.0,0.0,273.072652698,1.2337744236,97310.8046875,10,1,6,0,10
0.0,14377.0,2670.0,11706.0,217.0,51.25,10.3125,3.7864453125,5.4197265625,7.5023046875,2.51171875,10.51171875,0.155957502954,0.0,0.0,274.452196002,1.22358453274,96758.390625,2016-01-10 01:00:00,2.3513671875,3.5435546875,5.3245703125,2.515625,10.515625,0.156891741033,0.0,0.0,273.057333827,1.23477649689,97314.4765625,10,1,6,1,10
0.0,15121.0,2709.0,12412.0,218.0,51.25,10.3125,3.9991796875,5.7142578125,7.839609375,2.51171875,10.51171875,0.155920141086,0.0,0.0,274.513407111,1.22275185585,96701.53125,2016-01-10 02:00:00,2.345625,3.505703125,5.116015625,2.515625,10.515625,0.156842783268,0.0,0.0,272.992387056,1.2355179786700001,97305.2890625,10,1,6,2,10
0.0,15188.0,2707.0,12481.0,219.0,51.25,10.3125,4.2002734375,5.98796875,8.15578125,2.51171875,10.51171875,0.155891236558,0.0,0.0,274.583667874,1.2218259573,96643.1796875,2016-01-10 03:00:00,2.3173046875,3.4430078125,4.9370703125,2.515625,10.515625,0.15680328308299998,0.0,0.0,272.956975937,1.23589122295,97290.0546875,10,1,6,3,10
0.0,15749.0,2738.0,13011.0,220.0,51.25,10.3125,4.34234375,6.184296875,8.3699609375,2.51171875,10.51171875,0.155855540826,0.0,0.0,274.613839149,1.22099769115,96586.125,2016-01-10 04:00:00,2.3068359375,3.419375,4.8600390625,2.515625,10.515625,0.15676141920199999,0.0,0.0,272.905508637,1.23616838455,97278.1875,10,1,6,4,10
0.0,16646.0,2746.0,13899.0,221.0,51.25,10.3125,4.4055078125,6.2635546875,8.4762109375,2.51171875,10.51171875,0.155816608749,0.0,0.0,274.660231471,1.22032129765,96538.2265625,2016-01-10 05:00:00,2.372890625,3.5004296875,4.9435546875,2.515625,10.515625,0.156723295978,0.0,0.0,272.8506006,1.23660230637,97274.1640625,10,1,6,5,10
0.0,17234.0,2746.0,14487.0,222.0,51.25,10.3125,4.5048828125,6.403203125,8.684609375,2.51171875,10.51171875,0.155774544633,0.150241152,0.026953050983099996,274.732282877,1.21972799301,96509.015625,2016-01-10 06:00:00,2.4680859375,3.61453125,5.0962890625,2.515625,10.515625,0.156688858697,0.123623078628,0.0274407748257,272.82856071,1.2370833158499999,97277.0234375,10,1,6,6,10
178.0,17175.0,2731.0,14443.0,223.0,51.25,10.3125,4.5823828125,6.5072265625,8.8086328125,2.5078125,10.5078125,0.155728386424,44.749459217799995,8.77425385994,274.926335096,1.21923243999,96506.9765625,2016-01-10 07:00:00,2.59046875,3.751484375,5.259375,2.515625,10.515625,0.156650609977,42.9206718686,11.000227012,273.007076859,1.23729562759,97286.7890625,10,1,6,7,10
1196.0,16838.0,2671.0,14168.0,224.0,51.25,10.3125,4.6771484375,6.5923046875,8.7433203125,2.5078125,10.5078125,0.15568217606100002,189.09997558599997,41.4012756348,275.501788974,1.21828651428,96520.65625,2016-01-10 08:00:00,2.8613671875,4.0162890625,5.2625390625,2.515625,10.515625,0.156611184997,186.06237793,55.4435834885,273.885288119,1.23597002029,97299.78125,10,1,6,8,10
2311.0,16607.0,2683.0,13924.0,225.0,51.25,10.3125,4.7153515625,6.6148046875,8.606796875,2.5078125,10.5078125,0.15562775795199998,309.913574219,78.80252075199999,276.128396034,1.21637654305,96531.6171875,2016-01-10 09:00:00,2.980234375,4.0913671875,5.0619921875,2.515625,10.515625,0.156565513404,306.759277344,110.093959808,274.796514153,1.23331069946,97306.4140625,10,1,6,9,10
3154.0,16256.0,2644.0,13612.0,226.0,51.25,10.3125,4.6878515625,6.5667578125,8.5569140625,2.5078125,10.5078125,0.15557946468599998,381.492675781,107.31427002,276.708657265,1.21388530731,96530.4140625,2016-01-10 10:00:00,3.0126953125,4.0905078125,4.999765625,2.515625,10.515625,0.15652867726800002,378.262207031,144.669555664,275.57899081700003,1.2299618720999999,97292.4453125,10,1,6,10,10
3805.0,15297.0,2608.0,12690.0,227.0,51.25,10.3125,4.5789453125,6.4066015625,8.405625,2.50390625,10.50390625,0.15553173207499998,398.963378906,118.030273438,277.153024435,1.21142411232,96507.1953125,2016-01-10 11:00:00,2.9931640625,4.06453125,4.988046875,2.515625,10.515625,0.156480232196,395.700683594,155.596176147,276.215058327,1.22626495361,97248.6953125,10,1,6,11,10
3940.0,14348.0,2534.0,11814.0,228.0,51.25,10.3125,4.276328125,5.9893359375,8.0281640625,2.50390625,10.50390625,0.15548054612099999,361.137207031,104.89395141600001,277.36105346700003,1.2096438407899999,96485.1171875,2016-01-10 12:00:00,2.8696875,3.928359375,4.9550390625,2.515625,10.515625,0.156434374803,357.909912109,134.463592529,276.534053802,1.22352254391,97199.796875,10,1,6,12,10
3009.0,13428.0,2417.0,11012.0,229.0,51.25,10.3125,3.8330078125,5.41703125,7.60703125,2.50390625,10.50390625,0.155431863096,270.591552734,74.1904754639,277.24641323099996,1.2087726593,96465.546875,2016-01-10 13:00:00,2.5575390625,3.6105859375,5.10625,2.515625,10.515625,0.156390921853,267.442626953,88.7322235107,276.33366417900004,1.22222554684,97160.140625,10,1,6,13,10
1226.0,12548.0,2453.0,10095.0,230.0,51.25,10.3125,3.397578125,4.9098046875,7.4770703125,2.50390625,10.50390625,0.15539176640000002,133.873809814,30.7963886261,276.64777565,1.2088655233399999,96447.2734375,2016-01-10 14:00:00,2.3921875,3.5787109375,5.6505859375,2.515625,10.515625,0.156350371137,130.91766358200002,32.4679832458,275.47204387200003,1.22206652164,97133.9140625,10,1,6,14,10
81.0,12871.0,2477.0,10394.0,231.0,51.25,10.3125,3.2457421875,4.802421875,7.66234375,2.50390625,10.50390625,0.15534384799,13.7419413134,1.7832844695099999,275.928300858,1.20956647396,96433.671875,2016-01-10 15:00:00,2.5565625,3.90625,6.351015625,2.515625,10.515625,0.156316878448,12.8901937652,1.7423311450999999,274.759447694,1.2226626873,97118.609375,10,1,6,15,10
0.0,13438.0,2339.0,11100.0,232.0,51.25,10.3125,3.35609375,4.969453125,7.853671875,2.50390625,10.50390625,0.15530150540999998,0.0,0.0,275.740103722,1.21042740345,96422.3984375,2016-01-10 16:00:00,2.8680078125,4.3001171875,6.7731640625,2.515625,10.515625,0.156283871911,0.0,0.0,274.751436114,1.22355055809,97108.6171875,10,1,6,16,10
0.0,13767.0,2249.0,11517.0,233.0,51.25,10.3125,3.4989453125,5.161171875,8.02171875,2.50390625,10.50390625,0.15525916655400002,0.0,0.0,275.665761471,1.2114366293,96421.015625,2016-01-10 17:00:00,3.054765625,4.51359375,6.90625,2.515625,10.515625,0.15625028516,0.0,0.0,274.771150827,1.2243350744200001,97098.09375,10,1,6,17,10
0.0,14325.0,2285.0,12040.0,234.0,51.25,10.3125,3.5944140625,5.2778125,8.05046875,2.50390625,10.50390625,0.155214928266,0.0,0.0,275.619828224,1.21260452271,96434.734375,2016-01-10 18:00:00,3.1315625,4.59859375,6.90671875,2.515625,10.515625,0.1562113759,0.0,0.0,274.721441984,1.22489488125,97088.0859375,10,1,6,18,10
0.0,13727.0,2076.0,11650.0,235.0,51.25,10.3125,3.604140625,5.2715234375,7.933828125,2.50390625,10.50390625,0.155171314895,0.0,0.0,275.560116768,1.21371054649,96454.1953125,2016-01-10 19:00:00,3.184375,4.65921875,6.90578125,2.515625,10.515625,0.15617636143,0.0,0.0,274.660576344,1.22518861294,97068.21875,10,1,6,19,10
0.0,12371.0,1711.0,10660.0,236.0,51.25,10.3125,3.541875,5.16859375,7.7278515625,2.50390625,10.50390625,0.155121807155,0.0,0.0,275.521690369,1.21447336674,96470.1640625,2016-01-10 20:00:00,3.233671875,4.710234375,6.8843359375,2.515625,10.515625,0.156134030957,0.0,0.0,274.600673079,1.22534799576,97034.484375,10,1,6,20,10
0.0,11575.0,1777.0,9798.0,237.0,51.25,10.3125,3.499296875,5.1015625,7.621015625,2.50390625,10.50390625,0.15508367089199998,0.0,0.0,275.532592773,1.21487164497,96472.40625,2016-01-10 21:00:00,3.311484375,4.8038671875,6.9296875,2.515625,10.515625,0.15610018716,0.0,0.0,274.54873848,1.22529578209,96989.984375,10,1,6,21,10
0.0,11273.0,1852.0,9422.0,238.0,51.25,10.3125,3.42328125,4.9836328125,7.4476953125,2.50390625,10.50390625,0.155040216778,0.0,0.0,275.51150894200003,1.21512854099,96464.140625,2016-01-10 22:00:00,3.3867578125,4.8947265625,6.960703125,2.515625,10.515625,0.156058606401,0.0,0.0,274.493488312,1.22516214848,96937.4609375,10,1,6,22,10
0.0,10728.0,1760.0,8968.0,239.0,51.25,10.3125,3.279453125,4.7698828125,7.194765625,2.50390625,10.50390625,0.15499355332599998,0.0,0.0,275.438630104,1.21531677246,96446.859375,2016-01-10 23:00:00,3.481640625,5.0104296875,7.0430859375,2.515625,10.515625,0.15602006268500002,0.0,0.0,274.442414284,1.22487771511,96879.2890625,10,1,6,23,10
