DE_wind_generation_actual,cumulated hours,v1,v2,v_50m,h1,h2,z0,SWTDN,SWGDN,T,rho,p,v1-1d,v2-1d,v_50m-1d,h1-1d,h2-1d,z0-1d,SWTDN-1d,SWGDN-1d,T-1d,rho-1d,p-1d,day_of_year,month,day_of_week,hr_of_day,day_of_month
1432,483,1.777617188,2.73203125,4.055820313,2.4765625,10.4765625,0.148057273,0,0,268.3084869,1.27968955,99101.57031,2.589257813,3.751367188,5.348046875,2.4765625,10.4765625,0.148352983,0,0,268.1842055,1.270987749,98250.23438,21,1,3,3,21
1410,484,1.744609375,2.672539063,3.932109375,2.4765625,10.4765625,0.148045326,0,0,268.1097243,1.281046152,99146.61719,2.584648438,3.762421875,5.387265625,2.4765625,10.4765625,0.148338364,0,0,268.189151,1.271049023,98259.5625,21,1,3,4,21
1444,485,1.71609375,2.61953125,3.823164063,2.4765625,10.4765625,0.148032346,0,0,267.9137437,1.282505035,99203.46875,2.5875,3.774414063,5.40375,2.4765625,10.4765625,0.14832565,0,0,268.1878278,1.271291494,98280.6875,21,1,3,5,21
1562,486,1.719375,2.606484375,3.760351563,2.4765625,10.4765625,0.148025751,1.196478803,0.205297241,267.7319354,1.28403163,99269.26563,2.59,3.783984375,5.435117188,2.4765625,10.4765625,0.148312104,1.000917566,0.208971337,268.1993696,1.271680593,98318.28125,21,1,3,6,21
1621,487,1.816914063,2.70390625,3.758164063,2.4765625,10.4765625,0.148015616,74.9776688,26.43754387,267.7840408,1.285432458,99338.26563,2.655625,3.856367188,5.469921875,2.4765625,10.4765625,0.148299944,71.3937686,19.44278145,268.4459239,1.271988153,98367.57031,21,1,3,7,21
1652,488,2.033632813,2.86953125,3.75203125,2.4765625,10.4765625,0.148003311,232.3237305,108.4138184,268.9366145,1.285244942,99389.16406,2.819296875,3.973242188,5.293007813,2.4765625,10.4765625,0.148286395,227.6959229,77.68951416,269.4562428,1.271083355,98405.25781,21,1,3,8,21
1605,489,2.287382813,3.036367188,3.590585938,2.4765625,10.4765625,0.147996492,354.6560059,195.1394043,270.3427762,1.283271313,99434.03125,2.98046875,4.084804688,5.0725,2.4765625,10.4765625,0.148272543,349.8774414,140.9411621,270.5886835,1.268690944,98439.64063,21,1,3,9,21
1699,490,2.34671875,3.049960938,3.525,2.4765625,10.4765625,0.147981918,427.1650391,257.0963135,271.3480271,1.280115008,99469.89844,3.042226563,4.132421875,5.02265625,2.4765625,10.4765625,0.148256719,422.2919922,189.1582031,271.4338541,1.265685916,98464.5,21,1,3,10,21
1587,491,2.348203125,3.051132813,3.545703125,2.4765625,10.4765625,0.147971287,444.9111328,278.3269043,272.006139,1.277169108,99479.67969,3.061289063,4.156640625,5.043398438,2.4765625,10.4765625,0.148244428,440.012207,204.5592041,272.0746863,1.262688637,98463.53125,21,1,3,11,21
1680,492,2.313125,3.022734375,3.562617188,2.4765625,10.4765625,0.147963013,406.6899414,255.6115723,272.3222334,1.275235772,99483.25781,3.0159375,4.115625,5.063398438,2.4765625,10.4765625,0.148229921,401.83255,184.7696533,272.4427174,1.260452628,98454.4375,21,1,3,12,21
1551,493,2.168398438,2.894726563,3.610742188,2.4765625,10.4765625,0.147954721,315.1191406,188.303833,272.2521663,1.274423838,99489.28906,2.831328125,3.910703125,5.039023438,2.4765625,10.4765625,0.148217702,310.3630371,133.3442993,272.4612069,1.259457111,98456.24219,21,1,3,13,21
1394,494,1.81640625,2.608007813,3.718476563,2.4765625,10.4765625,0.147945964,176.4416504,92.2293396,271.3938062,1.274986863,99508.25,2.47265625,3.542929688,5.072890625,2.4765625,10.4765625,0.14820491,171.8565063,63.95783997,271.9168651,1.259812713,98473.72656,21,1,3,14,21
1430,495,1.691445313,2.658828125,4.004101563,2.4765625,10.4765625,0.147935086,30.12915691,12.17141692,269.5825126,1.276770115,99537.63281,2.295585938,3.447539063,5.330117188,2.4765625,10.4765625,0.148191916,27.97526706,8.423574608,270.8800461,1.260977745,98504.69531,21,1,3,15,21
1681,496,1.824921875,2.905742188,4.361992188,2.4765625,10.4765625,0.147918447,0.002780876,0.000598425,268.3720397,1.279266238,99576.47656,2.367539063,3.570703125,5.537109375,2.4765625,10.4765625,0.148179739,0.001147849,0.000232528,270.3291129,1.262538433,98548.3125,21,1,3,16,21
2142,497,1.926523438,3.088554688,4.724023438,2.4765625,10.4765625,0.147905424,0,0,267.644312,1.282016754,99618.125,2.366289063,3.571875,5.54765625,2.4765625,10.4765625,0.148168849,0,0,270.1012002,1.264259338,98603.5,21,1,3,17,21
2507,498,2.041367188,3.2728125,5.087148438,2.4765625,10.4765625,0.14789833,0,0,267.0485107,1.284813881,99658.09375,2.30609375,3.500234375,5.468046875,2.4765625,10.4765625,0.148155107,0,0,269.8926212,1.265995741,98662.29688,21,1,3,18,21
2841,499,2.146992188,3.430585938,5.366484375,2.4765625,10.4765625,0.147883819,0,0,266.5303502,1.287585258,99690.375,2.218359375,3.39046875,5.301601563,2.4765625,10.4765625,0.148143053,0,0,269.6905382,1.267662764,98714.10156,21,1,3,19,21
2952,500,2.233359375,3.553828125,5.517695313,2.4765625,10.4765625,0.147875965,0,0,266.1021469,1.29026556,99714.28125,2.083554688,3.214179688,5.058867188,2.4765625,10.4765625,0.148130488,0,0,269.4863491,1.269280553,98763.73438,21,1,3,20,21
3004,501,2.278320313,3.609140625,5.548867188,2.4765625,10.4765625,0.147867538,0,0,265.7771591,1.292629719,99730.24219,1.951953125,3.050117188,4.8553125,2.4765625,10.4765625,0.148122573,0,0,269.2682844,1.27085042,98814.9375,21,1,3,21,21
3224,502,2.294179688,3.614179688,5.483984375,2.4765625,10.4765625,0.147856564,0,0,265.503713,1.294823647,99746.89063,1.8603125,2.932617188,4.665351563,2.4765625,10.4765625,0.148111018,0,0,269.0792621,1.272407055,98866.34375,21,1,3,22,21
3354,503,2.301484375,3.598671875,5.375976563,2.4765625,10.4765625,0.147846841,0,0,265.2679297,1.29684186,99757.32813,1.7990625,2.846328125,4.516796875,2.4765625,10.4765625,0.148104309,0,0,268.9013001,1.273842573,98905.53125,21,1,3,23,21
3441,504,2.310625,3.57890625,5.262695313,2.4765625,10.4765625,0.147836156,0,0,265.0990258,1.298700809,99760.86719,1.774765625,2.798242188,4.395546875,2.4765625,10.4765625,0.148094437,0,0,268.7573713,1.275270224,98945.99219,22,1,4,0,22
3424,505,2.351953125,3.5978125,5.172773438,2.4765625,10.4765625,0.147825384,0,0,264.9882305,1.300382137,99758.94531,1.78296875,2.789804688,4.28828125,2.4765625,10.4765625,0.14808299,0,0,268.6179665,1.276783466,98997.53906,22,1,4,1,22
3532,506,2.404726563,3.627578125,5.09859375,2.4765625,10.4765625,0.147815497,0,0,264.9472831,1.301817775,99752.92969,1.7871875,2.770664063,4.17703125,2.4765625,10.4765625,0.148068933,0,0,268.4700831,1.278263211,99051.40625,22,1,4,2,22
3730,507,2.441992188,3.634882813,5.016640625,2.4765625,10.4765625,0.14780376,0,0,264.9270953,1.30305326,99760.74219,1.777617188,2.73203125,4.055820313,2.4765625,10.4765625,0.148057273,0,0,268.3084869,1.27968955,99101.57031,22,1,4,3,22
4004,508,2.468554688,3.64625,4.979257813,2.4765625,10.4765625,0.147789105,0,0,264.8535115,1.304239273,99776.14844,1.744609375,2.672539063,3.932109375,2.4765625,10.4765625,0.148045326,0,0,268.1097243,1.281046152,99146.61719,22,1,4,4,22
4308,509,2.551210938,3.753710938,5.07265625,2.4765625,10.4765625,0.147777077,0,0,264.7329651,1.305431962,99796.24219,1.71609375,2.61953125,3.823164063,2.4765625,10.4765625,0.148032346,0,0,267.9137437,1.282505035,99203.46875,22,1,4,5,22
4954,510,2.699179688,3.952617188,5.2934375,2.4765625,10.4765625,0.14776963,1.426910209,0.459760516,264.5969448,1.306445122,99808.20313,1.719375,2.606484375,3.760351563,2.4765625,10.4765625,0.148025751,1.196478803,0.205297241,267.7319354,1.28403163,99269.26563,22,1,4,6,22
5882,511,2.93640625,4.23234375,5.547460938,2.4765625,10.4765625,0.147767417,78.73977661,34.25535202,264.8818352,1.306860209,99820.29688,1.816914063,2.70390625,3.758164063,2.4765625,10.4765625,0.148015616,74.9776688,26.43754387,267.7840408,1.285432458,99338.26563,22,1,4,7,22
6469,512,3.302382813,4.556640625,5.644726563,2.4765625,10.4765625,0.14776105,237.0817871,129.3165894,266.4961156,1.304232597,99822.4375,2.033632813,2.86953125,3.75203125,2.4765625,10.4765625,0.148003311,232.3237305,108.4138184,268.9366145,1.285244942,99389.16406,22,1,4,8,22
6489,513,3.57734375,4.795625,5.632460938,2.4765625,10.4765625,0.147753325,359.567627,230.3449707,268.3313659,1.298860073,99814.60156,2.287382813,3.036367188,3.590585938,2.4765625,10.4765625,0.147996492,354.6560059,195.1394043,270.3427762,1.283271313,99434.03125,22,1,4,9,22
6114,514,3.74109375,4.988867188,5.829453125,2.4765625,10.4765625,0.147740806,432.1679688,292.4204102,269.8284715,1.292113304,99785.60938,2.34671875,3.049960938,3.525,2.4765625,10.4765625,0.147981918,427.1650391,257.0963135,271.3480271,1.280115008,99469.89844,22,1,4,10,22
5821,515,3.798125,5.07546875,5.961132813,2.4765625,10.4765625,0.147733971,449.9384766,310.0740967,270.9568244,1.285846233,99730.03906,2.348203125,3.051132813,3.545703125,2.4765625,10.4765625,0.147971287,444.9111328,278.3269043,272.006139,1.277169108,99479.67969,22,1,4,11,22
5964,516,3.781367188,5.086875,6.097460938,2.4765625,10.4765625,0.147721689,411.6801758,279.4046631,271.6613097,1.281043291,99674.71094,2.313125,3.022734375,3.562617188,2.4765625,10.4765625,0.147963013,406.6899414,255.6115723,272.3222334,1.275235772,99483.25781,22,1,4,12,22
6442,517,3.61609375,4.940625,6.21640625,2.4765625,10.4765625,0.14771093,319.9973145,202.6046143,271.8163098,1.278220057,99634.07813,2.168398438,2.894726563,3.610742188,2.4765625,10.4765625,0.147954721,315.1191406,188.303833,272.2521663,1.274423838,99489.28906,22,1,4,13,22
7692,518,3.186210938,4.552226563,6.404101563,2.4765625,10.4765625,0.147705393,181.15979,96.34472656,270.9811331,1.277641058,99608.21094,1.81640625,2.608007813,3.718476563,2.4765625,10.4765625,0.147945964,176.4416504,92.2293396,271.3938062,1.274986863,99508.25,22,1,4,14,22
9992,519,3.14546875,4.7203125,7.14140625,2.4765625,10.4765625,0.147696777,32.44580558,11.76656678,269.1558269,1.279192448,99583.25,1.691445313,2.658828125,4.004101563,2.4765625,10.4765625,0.147935086,30.12915691,12.17141692,269.5825126,1.276770115,99537.63281,22,1,4,15,22
12934,520,3.576875,5.327226563,7.880507813,2.4765625,10.4765625,0.147695911,0.005757346,0.000763696,268.1946292,1.281798124,99557.97656,1.824921875,2.905742188,4.361992188,2.4765625,10.4765625,0.147918447,0.002780876,0.000598425,268.3720397,1.279266238,99576.47656,22,1,4,16,22
15214,521,3.898632813,5.7240625,8.228398438,2.4765625,10.4765625,0.147685479,0,0,267.8904862,1.284144878,99535.26563,1.926523438,3.088554688,4.724023438,2.4765625,10.4765625,0.147905424,0,0,267.644312,1.282016754,99618.125,22,1,4,17,22
15944,522,4.065234375,5.919257813,8.319101563,2.4765625,10.4765625,0.147676909,0,0,267.7489259,1.285822153,99511.05469,2.041367188,3.2728125,5.087148438,2.4765625,10.4765625,0.14789833,0,0,267.0485107,1.284813881,99658.09375,22,1,4,18,22
16267,523,4.12375,5.968828125,8.247109375,2.4765625,10.4765625,0.147666211,0,0,267.7221926,1.28676486,99480.60938,2.146992188,3.430585938,5.366484375,2.4765625,10.4765625,0.147883819,0,0,266.5303502,1.287585258,99690.375,22,1,4,19,22
15776,524,4.12109375,5.93625,8.085664063,2.4765625,10.4765625,0.1476453,0,0,267.8206972,1.286940813,99447.55469,2.233359375,3.553828125,5.517695313,2.4765625,10.4765625,0.147875965,0,0,266.1021469,1.29026556,99714.28125,22,1,4,20,22
15034,525,4.136445313,5.942226563,8.022304688,2.4765625,10.4765625,0.147626603,0,0,268.0701796,1.285984516,99414.53125,2.278320313,3.609140625,5.548867188,2.4765625,10.4765625,0.147867538,0,0,265.7771591,1.292629719,99730.24219,22,1,4,21,22
14262,526,4.08875,5.8734375,7.92734375,2.4765625,10.4765625,0.147603992,0,0,268.4308561,1.284310341,99385.66406,2.294179688,3.614179688,5.483984375,2.4765625,10.4765625,0.147856564,0,0,265.503713,1.294823647,99746.89063,22,1,4,22,22
13088,527,4.011640625,5.759960938,7.817617188,2.4765625,10.4765625,0.147579952,0,0,268.8896396,1.282225251,99357.625,2.301484375,3.598671875,5.375976563,2.4765625,10.4765625,0.147846841,0,0,265.2679297,1.29684186,99757.32813,22,1,4,23,22
11936,528,3.912421875,5.61484375,7.7003125,2.4765625,10.4765625,0.147564985,0,0,269.4222075,1.279901862,99332.42188,2.310625,3.57890625,5.262695313,2.4765625,10.4765625,0.147836156,0,0,265.0990258,1.298700809,99760.86719,23,1,5,0,23
10903,529,3.799882813,5.45,7.584375,2.4765625,10.4765625,0.147549733,0,0,269.9754013,1.277471542,99312.91406,2.351953125,3.5978125,5.172773438,2.4765625,10.4765625,0.147825384,0,0,264.9882305,1.300382137,99758.94531,23,1,5,1,23
10683,530,3.70515625,5.315234375,7.509375,2.4765625,10.4765625,0.147530387,0,0,270.4960948,1.275136471,99301.125,2.404726563,3.627578125,5.09859375,2.4765625,10.4765625,0.147815497,0,0,264.9472831,1.301817775,99752.92969,23,1,5,2,23
10570,531,3.636484375,5.222265625,7.459648438,2.4765625,10.4765625,0.147514126,0,0,270.9471773,1.273255587,99313.03125,2.441992188,3.634882813,5.016640625,2.4765625,10.4765625,0.14780376,0,0,264.9270953,1.30305326,99760.74219,23,1,5,3,23
11178,532,3.570234375,5.139179688,7.413242188,2.4765625,10.4765625,0.147501615,0,0,271.33079,1.27176857,99345.48438,2.468554688,3.64625,4.979257813,2.4765625,10.4765625,0.147789105,0,0,264.8535115,1.304239273,99776.14844,23,1,5,4,23
11944,533,3.503984375,5.059726563,7.362148438,2.4765625,10.4765625,0.147486503,0,0,271.6661646,1.270705938,99387.83594,2.551210938,3.753710938,5.07265625,2.4765625,10.4765625,0.147777077,0,0,264.7329651,1.305431962,99796.24219,23,1,5,5,23
12382,534,3.445234375,4.988007813,7.31375,2.4765625,10.4765625,0.147473057,1.698107336,0.154424758,271.986829,1.269952893,99437.60938,2.699179688,3.952617188,5.2934375,2.4765625,10.4765625,0.14776963,1.426910209,0.459760516,264.5969448,1.306445122,99808.20313,23,1,5,6,23
12812,535,3.405,4.935429688,7.211796875,2.4765625,10.4765625,0.147462974,82.68006919,9.431364059,272.317786,1.269606233,99508.51563,2.93640625,4.23234375,5.547460938,2.4765625,10.4765625,0.147767417,78.73977661,34.25535202,264.8818352,1.306860209,99820.29688,23,1,5,7,23
13353,536,3.4253125,4.932460938,7.038789063,2.4765625,10.4765625,0.147441025,241.9675293,39.01582336,272.8265835,1.269080043,99584.02344,3.302382813,4.556640625,5.644726563,2.4765625,10.4765625,0.14776105,237.0817871,129.3165894,266.4961156,1.304232597,99822.4375,23,1,5,8,23
12898,537,3.41078125,4.913398438,6.87109375,2.4765625,10.4765625,0.147418145,364.6057129,71.99073792,273.3812339,1.267906666,99662.13281,3.57734375,4.795625,5.632460938,2.4765625,10.4765625,0.147753325,359.567627,230.3449707,268.3313659,1.298860073,99814.60156,23,1,5,9,23
11954,538,3.38765625,4.901875,6.829492188,2.4765625,10.4765625,0.1473981,437.2998047,99.91189575,273.9264866,1.266139746,99727.41406,3.74109375,4.988867188,5.829453125,2.4765625,10.4765625,0.147740806,432.1679688,292.4204102,269.8284715,1.292113304,99785.60938,23,1,5,10,23
12182,539,3.354570313,4.881601563,6.842265625,2.4765625,10.4765625,0.147380437,455.0976563,111.1863709,274.3959012,1.264148831,99768.35938,3.798125,5.07546875,5.961132813,2.4765625,10.4765625,0.147733971,449.9384766,310.0740967,270.9568244,1.285846233,99730.03906,23,1,5,11,23
12240,540,3.268242188,4.79734375,6.860625,2.4765625,10.4765625,0.147365892,416.7988281,102.7933197,274.7222358,1.262526512,99800.57031,3.781367188,5.086875,6.097460938,2.4765625,10.4765625,0.147721689,411.6801758,279.4046631,271.6613097,1.281043291,99674.71094,23,1,5,12,23
12079,541,3.132773438,4.650507813,6.90234375,2.4765625,10.4765625,0.147350769,325.010498,76.60866547,274.8648638,1.261633635,99839.0625,3.61609375,4.940625,6.21640625,2.4765625,10.4765625,0.14771093,319.9973145,202.6046143,271.8163098,1.278220057,99634.07813,23,1,5,13,23
11705,542,2.983398438,4.499804688,7.01765625,2.4765625,10.4765625,0.147336047,186.0058594,39.32664108,274.7708492,1.261597395,99891.88281,3.186210938,4.552226563,6.404101563,2.4765625,10.4765625,0.147705393,181.15979,96.34472656,270.9811331,1.277641058,99608.21094,23,1,5,14,23
12347,543,2.920117188,4.446523438,7.128203125,2.4765625,10.4765625,0.147321951,34.93156398,6.805023405,274.5317764,1.261992455,99948.32813,3.14546875,4.7203125,7.14140625,2.4765625,10.4765625,0.147696777,32.44580558,11.76656678,269.1558269,1.279192448,99583.25,23,1,5,15,23
12193,544,2.945195313,4.473242188,7.157539063,2.4765625,10.4765625,0.147306569,0.010951071,0.00234159,274.4285049,1.262650728,100002.9297,3.576875,5.327226563,7.880507813,2.4765625,10.4765625,0.147695911,0.005757346,0.000763696,268.1946292,1.281798124,99557.97656,23,1,5,16,23
11267,545,2.956953125,4.463671875,7.084492188,2.4765625,10.4765625,0.147290353,0,0,274.4321125,1.263350725,100052.875,3.898632813,5.7240625,8.228398438,2.4765625,10.4765625,0.147685479,0,0,267.8904862,1.284144878,99535.26563,23,1,5,17,23
11248,546,2.970546875,4.458398438,7.012304688,2.4765625,10.4765625,0.147285039,0,0,274.377959,1.264004946,100095.0703,4.065234375,5.919257813,8.319101563,2.4765625,10.4765625,0.147676909,0,0,267.7489259,1.285822153,99511.05469,23,1,5,18,23
11502,547,2.98203125,4.465820313,6.97265625,2.4765625,10.4765625,0.147276594,0,0,274.2765197,1.264473915,100120.8594,4.12375,5.968828125,8.247109375,2.4765625,10.4765625,0.147666211,0,0,267.7221926,1.28676486,99480.60938,23,1,5,19,23
10594,548,2.97921875,4.471757813,6.952929688,2.4765625,10.4765625,0.147273291,0,0,274.1540394,1.264849424,100135.8203,4.12109375,5.93625,8.085664063,2.4765625,10.4765625,0.1476453,0,0,267.8206972,1.286940813,99447.55469,23,1,5,20,23
10684,549,2.96875,4.467070313,6.940898438,2.4765625,10.4765625,0.147263259,0,0,274.0279698,1.265288591,100144.5313,4.136445313,5.942226563,8.022304688,2.4765625,10.4765625,0.147626603,0,0,268.0701796,1.285984516,99414.53125,23,1,5,21,23
10650,550,3.005585938,4.518125,7.012851563,2.4765625,10.4765625,0.147256747,0,0,273.961072,1.265704513,100142.3594,4.08875,5.8734375,7.92734375,2.4765625,10.4765625,0.147603992,0,0,268.4308561,1.284310341,99385.66406,23,1,5,22,23
10535,551,3.036445313,4.556992188,7.038710938,2.4765625,10.4765625,0.14724698,0,0,273.8958211,1.266042471,100125.2813,4.011640625,5.759960938,7.817617188,2.4765625,10.4765625,0.147579952,0,0,268.8896396,1.282225251,99357.625,23,1,5,23,23
10120,552,3.0425,4.551132813,7.006601563,2.4765625,10.4765625,0.147233876,0,0,273.8295463,1.266349316,100103.3516,3.912421875,5.61484375,7.7003125,2.4765625,10.4765625,0.147564985,0,0,269.4222075,1.279901862,99332.42188,24,1,6,0,24
9829,553,3.073164063,4.568554688,6.96828125,2.4765625,10.4765625,0.147222021,0,0,273.7641578,1.266685486,100081.6406,3.799882813,5.45,7.584375,2.4765625,10.4765625,0.147549733,0,0,269.9754013,1.277471542,99312.91406,24,1,6,1,24
9755,554,3.099296875,4.57734375,6.955664063,2.4765625,10.4765625,0.14721732,0,0,273.6804311,1.267062545,100058.5781,3.70515625,5.315234375,7.509375,2.4765625,10.4765625,0.147530387,0,0,270.4960948,1.275136471,99301.125,24,1,6,2,24
9922,555,3.060898438,4.510859375,6.864335938,2.4765625,10.4765625,0.147201727,0,0,273.5558578,1.267557263,100039.0703,3.636484375,5.222265625,7.459648438,2.4765625,10.4765625,0.147514126,0,0,270.9471773,1.273255587,99313.03125,24,1,6,3,24
9343,556,3.00828125,4.434414063,6.780625,2.4765625,10.4765625,0.147194768,0,0,273.4175414,1.267923355,100019.1406,3.570234375,5.139179688,7.413242188,2.4765625,10.4765625,0.147501615,0,0,271.33079,1.27176857,99345.48438,24,1,6,4,24
9229,557,2.992890625,4.406914063,6.758242188,2.4765625,10.4765625,0.147190794,0,0,273.3315979,1.268019676,100006.2656,3.503984375,5.059726563,7.362148438,2.4765625,10.4765625,0.147486503,0,0,271.6661646,1.270705938,99387.83594,24,1,6,5,24
9028,558,3.006875,4.420195313,6.797734375,2.4765625,10.4765625,0.147187538,2.015229018,0.409249513,273.3258772,1.267934322,100003.2109,3.445234375,4.988007813,7.31375,2.4765625,10.4765625,0.147473057,1.698107336,0.154424758,271.986829,1.269952893,99437.60938,24,1,6,6,24
8927,559,3.050429688,4.45265625,6.774648438,2.4765625,10.4765625,0.147181146,86.79693738,15.32393523,273.550601,1.267740488,100014.1719,3.405,4.935429688,7.211796875,2.4765625,10.4765625,0.147462974,82.68006919,9.431364059,272.317786,1.269606233,99508.51563,24,1,6,7,24
8941,560,3.179609375,4.556601563,6.616484375,2.4765625,10.4765625,0.147169093,246.9741211,51.69358826,274.1711388,1.266697645,100010.6563,3.4253125,4.932460938,7.038789063,2.4765625,10.4765625,0.147441025,241.9675293,39.01582336,272.8265835,1.269080043,99584.02344,24,1,6,8,24
9137,561,3.176875,4.502226563,6.338046875,2.4765625,10.4765625,0.147149572,369.7709961,87.9030838,274.7679998,1.264975071,99999.32031,3.41078125,4.913398438,6.87109375,2.4765625,10.4765625,0.147418145,364.6057129,71.99073792,273.3812339,1.267906666,99662.13281,24,1,6,9,24
9184,562,3.151328125,4.448867188,6.154140625,2.4765625,10.4765625,0.147134448,442.5634766,117.9460907,275.2556829,1.262628198,99970.39063,3.38765625,4.901875,6.829492188,2.4765625,10.4765625,0.1473981,437.2998047,99.91189575,273.9264866,1.266139746,99727.41406,24,1,6,10,24
8602,563,3.089414063,4.380039063,6.072929688,2.4765625,10.4765625,0.147114713,460.390625,133.871109,275.6485443,1.25971818,99912.73438,3.354570313,4.881601563,6.842265625,2.4765625,10.4765625,0.147380437,455.0976563,111.1863709,274.3959012,1.264148831,99768.35938,24,1,6,11,24
8702,564,3.002890625,4.296601563,6.09609375,2.4765625,10.4765625,0.14709371,422.0463867,126.963623,275.9058895,1.257096529,99853.5625,3.268242188,4.79734375,6.860625,2.4765625,10.4765625,0.147365892,416.7988281,102.7933197,274.7222358,1.262526512,99800.57031,24,1,6,12,24
8447,565,2.845976563,4.14546875,6.226523438,2.47265625,10.47265625,0.147075782,330.1508789,97.92315674,275.9395695,1.255332947,99808.26563,3.132773438,4.650507813,6.90234375,2.4765625,10.4765625,0.147350769,325.010498,76.60866547,274.8648638,1.261633635,99839.0625,24,1,6,13,24
8656,566,2.65390625,4.001992188,6.572070313,2.47265625,10.47265625,0.147062181,190.9727783,50.14685059,275.5479698,1.254587293,99781.91406,2.983398438,4.499804688,7.01765625,2.4765625,10.4765625,0.147336047,186.0058594,39.32664108,274.7708492,1.261597395,99891.88281,24,1,6,14,24
9800,567,2.697304688,4.1759375,7.067890625,2.47265625,10.47265625,0.147051,37.59379578,7.323600368,274.8233459,1.254566193,99766.26563,2.920117188,4.446523438,7.128203125,2.4765625,10.4765625,0.147321951,34.93156398,6.805023405,274.5317764,1.261992455,99948.32813,24,1,6,15,24
11357,568,2.919179688,4.46078125,7.449179688,2.47265625,10.47265625,0.147044418,0.019177753,0.003491337,274.5943983,1.254948854,99759.9375,2.945195313,4.473242188,7.157539063,2.4765625,10.4765625,0.147306569,0.010951071,0.00234159,274.4285049,1.262650728,100002.9297,24,1,6,16,24
12349,569,3.114179688,4.685546875,7.659296875,2.46875,10.46875,0.147037374,0,0,274.6503654,1.255308867,99757.25,2.956953125,4.463671875,7.084492188,2.4765625,10.4765625,0.147290353,0,0,274.4321125,1.263350725,100052.875,24,1,6,17,24
13103,570,3.22765625,4.82046875,7.744492188,2.46875,10.46875,0.147027921,0,0,274.7054155,1.255392194,99747.82031,2.970546875,4.458398438,7.012304688,2.4765625,10.4765625,0.147285039,0,0,274.377959,1.264004946,100095.0703,24,1,6,18,24
14080,571,3.320429688,4.932773438,7.83140625,2.46875,10.46875,0.147016227,0,0,274.8094862,1.255179882,99731.28906,2.98203125,4.465820313,6.97265625,2.4765625,10.4765625,0.147276594,0,0,274.2765197,1.264473915,100120.8594,24,1,6,19,24
14663,572,3.3940625,5.0265625,7.915507813,2.46875,10.46875,0.147006315,0,0,274.9538851,1.254553556,99705.21094,2.97921875,4.471757813,6.952929688,2.4765625,10.4765625,0.147273291,0,0,274.1540394,1.264849424,100135.8203,24,1,6,20,24
14628,573,3.430703125,5.07609375,7.978671875,2.46875,10.46875,0.146992704,0,0,275.0966029,1.253578663,99671.25781,2.96875,4.467070313,6.940898438,2.4765625,10.4765625,0.147263259,0,0,274.0279698,1.265288591,100144.5313,24,1,6,21,24
14571,574,3.4359375,5.087460938,8.024179688,2.46875,10.46875,0.146979739,0,0,275.2375908,1.252432346,99638.19531,3.005585938,4.518125,7.012851563,2.4765625,10.4765625,0.147256747,0,0,273.961072,1.265704513,100142.3594,24,1,6,22,24
14322,575,3.4109375,5.066132813,8.05046875,2.46875,10.46875,0.146969068,0,0,275.3775139,1.251157761,99602.22656,3.036445313,4.556992188,7.038710938,2.4765625,10.4765625,0.14724698,0,0,273.8958211,1.266042471,100125.2813,24,1,6,23,24
14318,576,3.338125,4.983203125,8.002304688,2.46875,10.46875,0.146950973,0,0,275.5088124,1.249858379,99564.69531,3.0425,4.551132813,7.006601563,2.4765625,10.4765625,0.147233876,0,0,273.8295463,1.266349316,100103.3516,25,1,0,0,25
13945,577,3.253789063,4.886132813,7.917734375,2.46875,10.46875,0.146933277,0,0,275.6169529,1.248653889,99529.53125,3.073164063,4.568554688,6.96828125,2.4765625,10.4765625,0.147222021,0,0,273.7641578,1.266685486,100081.6406,25,1,0,1,25
13843,578,3.161367188,4.77859375,7.802460938,2.46875,10.46875,0.146921381,0,0,275.7018148,1.247626543,99501.51563,3.099296875,4.57734375,6.955664063,2.4765625,10.4765625,0.14721732,0,0,273.6804311,1.267062545,100058.5781,25,1,0,2,25
13358,579,3.08828125,4.695039063,7.733671875,2.46875,10.46875,0.146903951,0,0,275.7577355,1.2469455,99494.60938,3.060898438,4.510859375,6.864335938,2.4765625,10.4765625,0.147201727,0,0,273.5558578,1.267557263,100039.0703,25,1,0,3,25
13026,580,3.028320313,4.626601563,7.656679688,2.46875,10.46875,0.146891214,0,0,275.7971139,1.24655056,99493.79688,3.00828125,4.434414063,6.780625,2.4765625,10.4765625,0.147194768,0,0,273.4175414,1.267923355,100019.1406,25,1,0,4,25
12509,581,2.990859375,4.58703125,7.623359375,2.46875,10.46875,0.146879667,0,0,275.8418344,1.246134996,99495.67969,2.992890625,4.406914063,6.758242188,2.4765625,10.4765625,0.147190794,0,0,273.3315979,1.268019676,100006.2656,25,1,0,5,25
11962,582,2.97546875,4.575507813,7.631445313,2.46875,10.46875,0.146869183,2.384997211,0.155927656,275.8905032,1.24580431,99502,3.006875,4.420195313,6.797734375,2.4765625,10.4765625,0.147187538,2.015229018,0.409249513,273.3258772,1.267934322,100003.2109,25,1,0,6,25
11340,583,2.995546875,4.590351563,7.598242188,2.46875,10.46875,0.146857908,91.08992004,15.97743607,276.0942564,1.245672703,99517.88281,3.050429688,4.45265625,6.774648438,2.4765625,10.4765625,0.147181146,86.79693738,15.32393523,273.550601,1.267740488,100014.1719,25,1,0,7,25
